Transaction ID,Date,Supplier,Product ID,SKU / Barcode,Product Name,Qty Received,Unit Cost,Total Cost,DR No,Source File
TXN-000175,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01470,4804195320378,MAGIC DRI XXL 10S,1,78.14,78.14,,2025_csv
TXN-000176,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01467,4809159684584,MAGIC DRI MED 30S,1,181.62,181.62,,2025_csv
TXN-000177,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01465,4803095515938,MAGIC DRI LARGE 30S,1,199.25,199.25,,2025_csv
TXN-000178,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00361,4804112962480,CARESS DIAPER L10,1,207.82,207.82,,2025_csv
TXN-000179,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00360,4801323202998,CARESS ADULT DIAPER XL10,1,286.99,286.99,,2025_csv
TXN-000180,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01077,4808662465105,GRAND ADULT DIAPER M2,1,36.67,36.67,,2025_csv
TXN-000181,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01154,4804496805315,HYPANTS  ADULT UNDERWEAR L10,1,245.09,245.09,,2025_csv
TXN-000182,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01853,4801278955934,PAMPERS BABY-DRY S18,1,191.95,191.95,,2025_csv
TXN-000183,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01851,4807343320901,PAMPERS BABY-DRY L14,1,173.84,173.84,,2025_csv
TXN-000184,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01854,4804153308001,PAMPERS PANTS L14,1,146.67,146.67,,2025_csv
TXN-000185,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01892,4800878790001,PEDIASURE 1-3 400G,2,642.08,1284.16,,2025_csv
TXN-000186,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01730,4809442741724,NIDO 5+ 370G,3,238.32,714.96,,2025_csv
TXN-000187,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00312,4804451959254,BONNA 1.2KG,1,808.41,808.41,,2025_csv
TXN-000188,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00313,4805196247660,BONNA 350G,3,247.66,742.98,,2025_csv
TXN-000189,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00301,4808213063154,BONAMIL 6-12MO 1.2KG,1,766.36,766.36,,2025_csv
TXN-000190,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00302,4804347399246,BONAMIL 6-12MO 150G,5,107.48,537.4,,2025_csv
TXN-000191,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00297,4808528205772,BONAKID PRE-SCHOOL 3+ 350G,3,224.3,672.9,,2025_csv
TXN-000192,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01716,4807279440694,NESTOGEN 3 340G,1,179.19,179.19,,2025_csv
TXN-000193,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01708,4805566447762,NESTOGEN 1 340G,1,185.64,185.64,,2025_csv
TXN-000194,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01707,4802726735744,NESTOGEN 1 135G,4,73.75,295.0,,2025_csv
TXN-000195,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00021,4804759234471,ALASKA POWDER MILK 840G,3,262.91,788.73,,2025_csv
TXN-000196,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00823,4808471138744,ENSURE GOLD 400G,1,956.42,956.42,,2025_csv
TXN-000197,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01372,4805986354135,LACTUM 6-12MO 150G,4,119.05,476.2,,2025_csv
TXN-000198,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-02599,4806480775495,WEBBER VIT. D3 1000IU X180,20,1.27,25.4,,2025_csv
TXN-000199,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01312,4809456399190,KIRKLAND VIT. E 400IU X500,371,1.7,630.7,,2025_csv
TXN-000200,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01829,4804825235924,OMEPRAZOLE 40MG IV (OPREX) X10,1,19.5,19.5,,2025_csv
TXN-000201,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00499,4808898412960,CITICHOLINE 1G (ZYNAZINE) AMP 4ML X5,1,66.0,66.0,,2025_csv
TXN-000202,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-02583,4803150893343,VITAMIN K 10MG (AMBIVIT K) X10,1,13.0,13.0,,2025_csv
TXN-000203,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00289,4802023746966,BIOGESIC TAB 500MG X500,266,4.05,1077.3,,2025_csv
TXN-000204,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00281,4809979145711,BIOFLU TAB X100,255,7.58,1932.9,,2025_csv
TXN-000205,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01698,4803332646924,NEOZEP FTE TAB X500,171,6.6,1128.6,,2025_csv
TXN-000206,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00023,4805111349421,ALAXAN FR CAP X100,191,8.0,1528.0,,2025_csv
TXN-000207,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00688,4801258347772,DIATABS ADVANCE,14,16.98,237.72,,2025_csv
TXN-000208,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01326,4808301971508,KREMIL-S ADVANCE CHEWTAB X100,16,18.48,295.68,,2025_csv
TXN-000209,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-02318,4800444905371,SOLMUX CAP 500MG X100,107,10.36,1108.52,,2025_csv
TXN-000210,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00017,4807316648259,ADVIL 200MG LIQUIGEL X100,5,7.89,39.45,,2025_csv
TXN-000211,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00814,4801617998404,ENERVON Z+ X100 TAB,8,9.37,74.96,,2025_csv
TXN-000212,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01914,4801789487855,PHAREX B-COMPLEX TAB X400,1,3.7,3.7,,2025_csv
TXN-000213,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01646,4801621745778,MYRA E SOFTGEL 400IU X100,28,11.7,327.6,,2025_csv
TXN-000214,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00813,4804504196105,ENERVON TAB X100,51,6.02,307.02,,2025_csv
TXN-000215,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00033,4801062073697,ALGINA SUSP 10ML X100,6,29.25,175.5,,2025_csv
TXN-000216,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00436,4806461440081,CENTRUM SILVER TAB 30S,1,341.07,341.07,,2025_csv
TXN-000217,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-02211,4802645550726,SCOTTS VIT C PASTILLES OR 15S,1,94.0,94.0,,2025_csv
TXN-000218,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-02210,4802395771866,SCOTTS VIT C PASTILLES MB 15S,2,94.0,188.0,,2025_csv
TXN-000219,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-02208,4809800575877,SCOTTS DHA PASTILLES OR 15S,2,146.5,293.0,,2025_csv
TXN-000220,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-02209,4807042591432,SCOTTS DHA PASTILLES OR 60S,2,335.0,670.0,,2025_csv
TXN-000221,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-02592,4803731252850,VIVALYTE ORANGE SACH 4.6G X20,1,14.13,14.13,,2025_csv
TXN-000222,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-01261,4804594447367,JIMMS 5IN1 COFFEE REGULAR X20,1,11.28,11.28,,2025_csv
TXN-000223,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-02200,4807768418007,SANTE BARLEY 3G SACHET X30,25,27.47,686.75,,2025_csv
TXN-000224,01/04/2025,INVENTORY ADJUSTMENT 2024,PRD-00326,4800719442108,C-LIUM FIBRE SACHET 5G X30,24,14.14,339.36,,2025_csv
TXN-000225,01/04/2025,POLYGUS,PRD-01592,4806356628828,MINUTE MAID FRESH 250ML,24,14.33,343.92,138454,2025_csv
TXN-000226,01/04/2025,POLYGUS,PRD-02611,4800893610716,WILKINS DISTILLED 7L X3,45,80.0,3600.0,138454,2025_csv
TXN-000227,01/04/2025,POLYGUS,PRD-00555,4808368888421,COKE MISMO 290ML X12,36,15.83,569.88,138454,2025_csv
TXN-000228,01/04/2025,POLYGUS,PRD-02151,4805952544034,ROYAL MISMO 290ML X12,24,15.83,379.92,138454,2025_csv
TXN-000229,01/04/2025,POLYGUS,PRD-02327,4803848961403,SPRITE MISMO 290ML,24,15.84,380.16,138454,2025_csv
TXN-000230,01/04/2025,YAKULT,PRD-02618,4800571529256,YAKULT 5S,18,50.0,900.0,01/3/4/2025,2025_csv
TXN-000231,01/05/2026,DYNA DRUG CORPORATION,PRD-00617,4807131374264,COVERSYL 5MG TAB X30,30,30.28,908.4,DYNA 4066831,2026_xls
TXN-000232,01/05/2026,DYNA DRUG CORPORATION,PRD-00675,4807557470772,DERMOVATE CREAM 5G,3,355.81,1067.43,DYNA 4066831,2026_xls
TXN-000233,01/05/2026,DYNA DRUG CORPORATION,PRD-00689,4800684044771,DIATABS CAP 2MG X100,200,7.58,1516.0,DYNA 4066831,2026_xls
TXN-000234,01/05/2026,DYNA DRUG CORPORATION,PRD-00720,4802453455127,DISUDRIN SYRUP 120ML,5,191.56,957.8,DYNA 4066831,2026_xls
TXN-000235,01/05/2026,DYNA DRUG CORPORATION,PRD-00722,4801021469208,DIUMIDE-K 40MG/600MG TAB X50,50,17.39,869.5,DYNA 4066831,2026_xls
TXN-000236,01/05/2026,DYNA DRUG CORPORATION,PRD-00727,4806305029814,DOLAN FTE 200MG/5ML SUSP 60ML,3,136.35,409.05,DYNA 4066831,2026_xls
TXN-000237,01/05/2026,DYNA DRUG CORPORATION,PRD-00768,4803762033050,DRENEX 3MG TAB X50,50,28.19,1409.5,DYNA 4066831,2026_xls
TXN-000238,01/05/2026,DYNA DRUG CORPORATION,PRD-00784,4806438743914,DYNATUSSIN CAP X 100,100,11.05,1105.0,DYNA 4066831,2026_xls
TXN-000239,01/05/2026,DYNA DRUG CORPORATION,PRD-00884,4800898010833,EUTHYROX TAB 50MCG X100,100,9.43,943.0,DYNA 4066831,2026_xls
TXN-000240,01/05/2026,DYNA DRUG CORPORATION,PRD-00888,4804955274284,EXFLEM 600MG GRANULES X30,30,38.42,1152.6,DYNA 4066831,2026_xls
TXN-000241,01/05/2026,DYNA DRUG CORPORATION,PRD-00899,4808368508491,EYE MO RED DROPS 7.5ML,12,82.91,994.92,DYNA 4066831,2026_xls
TXN-000242,01/05/2026,DYNA DRUG CORPORATION,PRD-00968,4804140322805,FLUIMUCIL EFF TAB 600MG X30,60,30.68,1840.8,DYNA 4066831,2026_xls
TXN-000243,01/05/2026,DYNA DRUG CORPORATION,PRD-00969,4800032545020,FLUIMUCIL SACHET 100MG X30,60,12.11,726.6,DYNA 4066831,2026_xls
TXN-000244,01/05/2026,DYNA DRUG CORPORATION,PRD-00977,4804577485214,FORXIGA 10MG TAB X28,28,32.07,897.96,DYNA 4066831,2026_xls
TXN-000245,01/05/2026,DYNA DRUG CORPORATION,PRD-01000,4800119180627,GARDAN 500MG TAB X40,40,29.25,1170.0,DYNA 4066831,2026_xls
TXN-000246,01/05/2026,DYNA DRUG CORPORATION,PRD-01032,4802161999877,GAVISCON DOUBLE ACTION TAB X8,40,21.21,848.4,DYNA 4066831,2026_xls
TXN-000247,01/05/2026,DYNA DRUG CORPORATION,PRD-01034,4802577360105,GAVISCON SUSP SACHET 10ML,48,30.37,1457.76,DYNA 4066831,2026_xls
TXN-000248,01/05/2026,DYNA DRUG CORPORATION,PRD-01151,4804886208179,HYPACE 10MG,56,12.71,711.76,DYNA 4066831,2026_xls
TXN-000249,01/05/2026,DYNA DRUG CORPORATION,PRD-01187,4808002512712,ISOPRINOSINE 250MG/5ML SYR 60ML,5,260.9,1304.5,DYNA 4066831,2026_xls
TXN-000250,01/05/2026,DYNA DRUG CORPORATION,PRD-01339,4809721978652,LACIPIL 6MG TAB X28,56,45.38,2541.28,DYNA 4066831,2026_xls
TXN-000251,01/05/2026,DYNA DRUG CORPORATION,PRD-00017,4807316648259,ADVIL 200MG LIQUIGEL X100,100,7.89,789.0,DYNA 4066830,2026_xls
TXN-000252,01/05/2026,DYNA DRUG CORPORATION,PRD-00023,4805111349421,ALAXAN FR CAP X100,200,7.92,1584.0,DYNA 4066830,2026_xls
TXN-000253,01/05/2026,DYNA DRUG CORPORATION,PRD-00037,4807949781901,ALLERKID 5MG/5ML SYR 30ML,5,167.51,837.55,DYNA 4066830,2026_xls
TXN-000254,01/05/2026,DYNA DRUG CORPORATION,PRD-00052,4803735334423,ALTHEA PILLS 21,5,416.13,2080.65,DYNA 4066830,2026_xls
TXN-000255,01/05/2026,DYNA DRUG CORPORATION,PRD-00064,4804307145891,AMOCLAV 228MG/5ML SYR 70ML,3,287.25,861.75,DYNA 4066830,2026_xls
TXN-000256,01/05/2026,DYNA DRUG CORPORATION,PRD-00111,4802280805846,ASCOF FTE 600MG/6ML SYR MENTHOL 60ML,5,121.2,606.0,DYNA 4066830,2026_xls
TXN-000257,01/05/2026,DYNA DRUG CORPORATION,PRD-00198,4808141037388,BACTIDOL ES ORANGE 8S,5,62.8,314.0,DYNA 4066830,2026_xls
TXN-000258,01/05/2026,DYNA DRUG CORPORATION,PRD-00203,4804262101582,BACTIDOL ORAL SOLN 60ML,5,117.73,588.65,DYNA 4066830,2026_xls
TXN-000259,01/05/2026,DYNA DRUG CORPORATION,PRD-00202,4806809974292,BACTIDOL ITCHY COUGH SYR 100ML,3,191.1,573.3,DYNA 4066830,2026_xls
TXN-000260,01/05/2026,DYNA DRUG CORPORATION,PRD-00201,4802397657114,BACTIDOL ITCHY COUGH 50ML,3,120.79,362.37,DYNA 4066830,2026_xls
TXN-000261,01/05/2026,DYNA DRUG CORPORATION,PRD-00205,4802906611156,BACTROBAN OINT 20MG 5G,3,386.24,1158.72,DYNA 4066830,2026_xls
TXN-000262,01/05/2026,DYNA DRUG CORPORATION,PRD-00228,4805673381261,BENADRYL SYR 60ML,3,162.43,487.29,DYNA 4066830,2026_xls
TXN-000263,01/05/2026,DYNA DRUG CORPORATION,PRD-00244,4802536590481,BETADINE WOUND SOLN 15ML,24,64.21,1541.04,DYNA 4066830,2026_xls
TXN-000264,01/05/2026,DYNA DRUG CORPORATION,PRD-00287,4807631177201,BIOGESIC 250MG/5ML OR SUSP 60ML,10,146.12,1461.2,DYNA 4066830,2026_xls
TXN-000265,01/05/2026,DYNA DRUG CORPORATION,PRD-00379,4801974208537,CATAPRES 75MCG TAB X100,100,33.96,3396.0,DYNA 4066830,2026_xls
TXN-000266,01/05/2026,DYNA DRUG CORPORATION,PRD-00385,4808669835245,CEELIN DROPS 30ML,5,125.66,628.3,DYNA 4066830,2026_xls
TXN-000267,01/05/2026,DYNA DRUG CORPORATION,PRD-00389,4806550942419,CEELIN PLUS CHEWABLES TAB X100,100,6.98,698.0,DYNA 4066830,2026_xls
TXN-000268,01/05/2026,DYNA DRUG CORPORATION,PRD-00407,4808097787335,CEFALIN 100MG/ML DROPS 10ML,3,157.04,471.12,DYNA 4066830,2026_xls
TXN-000269,01/05/2026,DYNA DRUG CORPORATION,PRD-00606,4804604055120,CORALAN 5MG TAB X56,56,22.84,1279.04,DYNA 4066830,2026_xls
TXN-000270,01/05/2026,DYNA DRUG CORPORATION,PRD-00227,4809506282232,BENADRYL CAP X4,20,20.18,403.6,DYNA 4066830,2026_xls
TXN-000271,01/05/2026,DYNA DRUG CORPORATION,PRD-00247,4805651754819,BETADINE WOUND SOLN 7.5ML,24,35.64,855.36,DYNA 4066757,2026_xls
TXN-000272,01/05/2026,DYNA DRUG CORPORATION,PRD-00778,4809827157862,DUPHASTON 10MG TAB X20,20,78.51,1570.2,DYNA 4066757,2026_xls
TXN-000273,01/05/2026,DYNA DRUG CORPORATION,PRD-02337,4803499130077,STREPSILS EXTRA STRONG 8S,18,66.51,1197.18,DYNA 4066757,2026_xls
TXN-000274,01/05/2026,DYNA DRUG CORPORATION,PRD-02346,4805827998427,STREPSILS WARM (GINGER) 8S X36,18,66.51,1197.18,DYNA 4066757,2026_xls
TXN-000275,01/05/2026,DYNA DRUG CORPORATION,PRD-02117,4801774499359,RM LOSARTAN 50MG TAB X30,90,10.0,900.0,DYNA 4066757,2026_xls
TXN-000276,01/05/2026,DYNA DRUG CORPORATION,PRD-01412,4807172939011,LIFEZAR 100MG TAB X50,50,30.02,1501.0,DYNA 4066832,2026_xls
TXN-000277,01/05/2026,DYNA DRUG CORPORATION,PRD-01553,4801553434997,MEPTIN 5MCG/ML SYR 60ML,5,207.57,1037.85,DYNA 4066832,2026_xls
TXN-000278,01/05/2026,DYNA DRUG CORPORATION,PRD-01612,4805762361623,MONTIGET 10MG TAB X14,14,32.35,452.9,DYNA 4066832,2026_xls
TXN-000279,01/05/2026,DYNA DRUG CORPORATION,PRD-01618,4806275325092,MOSVIT ELITE SOFTGEL X100,100,13.7,1370.0,DYNA 4066832,2026_xls
TXN-000280,01/05/2026,DYNA DRUG CORPORATION,PRD-01626,4802754352399,MUCOSOLVAN 30MG/5ML SYR 60ML,3,191.07,573.21,DYNA 4066832,2026_xls
TXN-000281,01/05/2026,DYNA DRUG CORPORATION,PRD-01627,4802523216336,MUCOSOLVAN 75MG CAP X100,50,45.26,2263.15,DYNA 4066832,2026_xls
TXN-000282,01/05/2026,DYNA DRUG CORPORATION,PRD-01675,4804614450641,NASATAPP DROPS 15ML,5,107.43,537.15,DYNA 4066832,2026_xls
TXN-000283,01/05/2026,DYNA DRUG CORPORATION,PRD-01676,4802981789282,NASATAPP SYRUP 60ML,5,109.16,545.8,DYNA 4066832,2026_xls
TXN-000284,01/05/2026,DYNA DRUG CORPORATION,PRD-01690,4801737708959,NEBIL 5MG TAB X14,42,16.66,699.72,DYNA 4066832,2026_xls
TXN-000285,01/05/2026,DYNA DRUG CORPORATION,PRD-01698,4803332646924,NEOZEP FTE TAB X500,500,7.0,3500.0,DYNA 4066832,2026_xls
TXN-000286,01/05/2026,DYNA DRUG CORPORATION,PRD-01778,4808656917730,NORVASC 5MG TAB X100,30,20.51,615.3,DYNA 4066832,2026_xls
TXN-000287,01/05/2026,DYNA DRUG CORPORATION,PRD-01887,4803359688603,PEDIALYTE MILD 30 GRAPE 500ML,5,118.46,592.3,DYNA 4066832,2026_xls
TXN-000288,01/05/2026,DYNA DRUG CORPORATION,PRD-01914,4801789487855,PHAREX B-COMPLEX TAB X400,400,4.12,1648.0,DYNA 4066832,2026_xls
TXN-000289,01/05/2026,DYNA DRUG CORPORATION,PRD-01934,4802672473772,PLEMEX KIDS SYR 60ML,10,94.18,941.8,DYNA 4066832,2026_xls
TXN-000290,01/05/2026,DYNA DRUG CORPORATION,PRD-01988,4804860598325,PRED 5 TAB X100,100,2.28,228.0,DYNA 4066832,2026_xls
TXN-000291,01/05/2026,DYNA DRUG CORPORATION,PRD-02054,4806255617638,RELESTAL 10MG/5ML SYR 60ML,3,193.0,579.0,DYNA 4066832,2026_xls
TXN-000292,01/05/2026,DYNA DRUG CORPORATION,PRD-02133,4802458675898,ROBIKIDS 250MG/5ML SYR 60ML,3,111.72,335.16,DYNA 4066832,2026_xls
TXN-000293,01/05/2026,DYNA DRUG CORPORATION,PRD-02269,4802718165558,SINUTAB COLD TAB X100,100,10.32,1032.0,DYNA 4066832,2026_xls
TXN-000294,01/05/2026,DYNA DRUG CORPORATION,PRD-02313,4807254486655,SOLMUX 200MG/5ML SYR 60ML,5,114.29,571.45,DYNA 4066832,2026_xls
TXN-000295,01/05/2026,DYNA DRUG CORPORATION,PRD-02335,4803171743603,STREPSILS COOL 8S X36,18,66.51,1197.18,DYNA 4066832,2026_xls
TXN-000296,01/05/2026,DYNA DRUG CORPORATION,PRD-02338,4805509826245,STREPSILS HONEYLEMON 8S X36,18,66.51,1197.18,DYNA 4066833,2026_xls
TXN-000297,01/05/2026,DYNA DRUG CORPORATION,PRD-02344,4806080255159,STREPSILS ORANGE 8S X36,18,66.51,1197.18,DYNA 4066833,2026_xls
TXN-000298,01/05/2026,DYNA DRUG CORPORATION,PRD-02348,4809266782874,STRESSTABS TAB X100,100,10.22,1022.0,DYNA 4066833,2026_xls
TXN-000299,01/05/2026,DYNA DRUG CORPORATION,PRD-02421,4803309628080,TEMPRA 120MG/5ML OR SYR 60ML,10,96.66,966.6,DYNA 4066833,2026_xls
TXN-000300,01/05/2026,DYNA DRUG CORPORATION,PRD-02514,4805245995335,TWYNSTA 40/5MG TAB X30,30,19.22,576.6,DYNA 4066833,2026_xls
TXN-000301,01/05/2026,DYNA DRUG CORPORATION,PRD-02515,4806183943913,TWYNSTA 80/10MG TAB X30,30,27.44,823.2,DYNA 4066833,2026_xls
TXN-000302,01/05/2026,DYNA DRUG CORPORATION,PRD-02527,4809456345495,ULTRAXIME 20MG/ML 10ML,3,278.0,834.0,DYNA 4066833,2026_xls
TXN-000303,01/05/2026,DYNA DRUG CORPORATION,PRD-02548,4807221371617,VENTOLIN 2.5MG/2.5ML NEB X20,20,42.09,841.8,DYNA 4066833,2026_xls
TXN-000304,01/05/2026,DYNA DRUG CORPORATION,PRD-02553,4803913620061,VERSANT-XR TAB 10MG X100,40,31.24,1249.6,DYNA 4066833,2026_xls
TXN-000305,01/05/2026,DYNA DRUG CORPORATION,PRD-02554,4808645901034,VERSANT-XR TAB 5MG X100,100,17.47,1747.0,DYNA 4066833,2026_xls
TXN-000306,01/05/2026,DYNA DRUG CORPORATION,PRD-02590,4803255573323,VIVALYTE APPLE 250ML X6,18,42.98,773.64,DYNA 4066833,2026_xls
TXN-000307,01/05/2026,DYNA DRUG CORPORATION,PRD-02591,4807949166603,VIVALYTE ORANGE 250ML X6,18,47.3,851.4,DYNA 4066833,2026_xls
TXN-000308,01/05/2026,DYNA DRUG CORPORATION,PRD-00833,4803479534060,EQ PANTS 3XL 24S,5,265.95,1329.75,DYNA 4066833,2026_xls
TXN-000309,01/05/2026,DYNA DRUG CORPORATION,PRD-00074,4801873548915,ANLENE MOVEMAX 300G,5,164.84,824.2,DYNA 4066833,2026_xls
TXN-000310,01/05/2026,DYNA DRUG CORPORATION,PRD-00844,4800945913065,ERCEFLORA KIDDIE/GUT DEFENSE 5ML X10,100,40.89,4089.0,DYNA 4066833,2026_xls
TXN-000311,01/05/2026,DYNA DRUG CORPORATION,PRD-00843,4802207491396,ERCEFLORA GUT RESTORE 5ML X10,50,77.81,3890.5,DYNA 4066833,2026_xls
TXN-000312,01/05/2026,DYNA DRUG CORPORATION,PRD-01363,4806547701286,LACTUM 1-3 350G,10,257.14,2571.4,DYNA 4066833,2026_xls
TXN-000313,01/05/2026,DYNA DRUG CORPORATION,PRD-01643,4807808527632,MX3 COFFEE MIX 10G X10,100,19.57,1957.0,DYNA 4066833,2026_xls
TXN-000314,01/05/2026,DYNA DRUG CORPORATION,PRD-01790,4807575091839,NUTRILLIN SYR 120ML,3,188.79,566.37,DYNA 4066833,2026_xls
TXN-000315,01/05/2026,DYNA DRUG CORPORATION,PRD-01833,4800376482326,OPTEIN CAP X100,50,26.11,1305.5,DYNA 4066833,2026_xls
TXN-000316,01/05/2026,DYNA DRUG CORPORATION,PRD-00896,4806510701005,EYE MO DAILY CARE(G) 7.5ML,12,86.4,1036.8,DYNA 4066834,2026_xls
TXN-000317,01/05/2026,DYNA DRUG CORPORATION,PRD-01943,4804814645976,POLIDENT ADHESIVE CRM 20G,12,121.01,1452.12,DYNA 4066834,2026_xls
TXN-000318,01/05/2026,POLYGUS,PRD-00555,4808368888421,COKE MISMO 290ML X12,36,16.33,587.88,179071,2026_xls
TXN-000319,01/05/2026,POLYGUS,PRD-02151,4805952544034,ROYAL MISMO 290ML X12,12,16.33,195.96,179071,2026_xls
TXN-000320,01/05/2026,POLYGUS,PRD-02327,4803848961403,SPRITE MISMO 290ML,12,16.33,195.96,179071,2026_xls
TXN-000321,01/05/2026,POLYGUS,PRD-02611,4800893610716,WILKINS DISTILLED 7L X3,30,80.0,2400.0,179071,2026_xls
TXN-000322,01/05/2026,POLYGUS,PRD-01592,4806356628828,MINUTE MAID FRESH 250ML,12,14.33,171.96,179071,2026_xls
TXN-000323,01/05/2026,YAKULT,PRD-02618,4800571529256,YAKULT 5S,10,50.0,500.0,2026-01-05 00:00:00,2026_xls
TXN-000324,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02313,4807254486655,SOLMUX 200MG/5ML SYR 60ML,5,114.29,571.45,1331114,2025_csv
TXN-000325,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02318,4800444905371,SOLMUX CAP 500MG X100,100,10.25,1025.0,1331114,2025_csv
TXN-000326,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02335,4803171743603,STREPSILS COOL 8S X36,18,65.18,1173.24,1331114,2025_csv
TXN-000327,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02336,4804762472237,STREPSILS DRY COUGH LOZENGE 6S,5,71.33,356.65,1331114,2025_csv
TXN-000328,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02337,4803499130077,STREPSILS EXTRA STRONG 8S,18,65.18,1173.24,1331114,2025_csv
TXN-000329,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02344,4806080255159,STREPSILS ORANGE 8S X36,18,65.18,1173.24,1331114,2025_csv
TXN-000330,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02420,4800306827591,TEMPRA 120MG/5ML OR SYR 120ML,10,159.18,1591.8,1331114,2025_csv
TXN-000331,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02472,4801390942629,TRAJENTA 5MG TAB X30,60,45.92,2755.2,1331114,2025_csv
TXN-000332,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02493,4803740869833,TRUST PILLS 28,20,44.22,884.4,1331114,2025_csv
TXN-000333,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02512,4803440845768,TUSERAN NIGHT SYR 60ML,3,118.07,354.21,1331114,2025_csv
TXN-000334,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02550,4803673795439,VENTOLIN INHALER 200A,3,471.94,1415.82,1331114,2025_csv
TXN-000335,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02556,4803037609914,VESSEL DUE F 250LSU CAP X50,50,70.76,3538.0,1331114,2025_csv
TXN-000336,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02564,4808511964909,VICKS VAPODROPS ORANGE 8S,5,66.59,332.95,1331114,2025_csv
TXN-000337,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02563,4803055529735,VICKS VAPODROPS HONEYLEMON 8S,5,66.59,332.95,1331114,2025_csv
TXN-000338,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02617,4801590300323,XYLOGEL ORAL GEL 25G,3,140.25,420.75,1331114,2025_csv
TXN-000339,01/06/2025,C OPHARM TRADING CORPORATION,PRD-02418,4809496556117,TEMPRA 100MG/ML DROPS 15ML,10,76.61,766.1,1331114,2025_csv
TXN-000340,01/06/2025,COPHARM TRADING CORPORATION,PRD-00017,4807316648259,ADVIL 200MG LIQUIGEL X100,100,7.89,789.0,1331111,2025_csv
TXN-000341,01/06/2025,COPHARM TRADING CORPORATION,PRD-00023,4805111349421,ALAXAN FR CAP X100,200,7.92,1584.0,1331111,2025_csv
TXN-000342,01/06/2025,COPHARM TRADING CORPORATION,PRD-00038,4807352307139,ALLERKID 5MG/5ML SYR 60ML,3,264.88,794.64,1331111,2025_csv
